method,path_norm,sources,occurrences
,/docs/CONTRIBUTING,['project/PROJECT_REGISTRY.md'],1
,/docs/INSTALLATION,"['project/PROJECT_REGISTRY.md', 'project/audit/AUDIT-phase-1.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",3
,/docs/INTEGRATION_CHECKLIST,"['project/PROJECT_REGISTRY.md', 'project/audit/AUDIT-phase-1.md', 'project/reports/20250809-phase5-final-cleanup-report.md', 'project/reports/20250809-phase5-playlist-implementation-report.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",5
,/docs/MANUAL,"['project/reports/20250807-doc-clarification-completion-report.md', 'project/reports/20250808-comprehensive-auth-and-docs-update-report.md', 'project/reports/20250808-oauth-unification-completion-report.md']",3
,/docs/MILESTONES,"['project/PROJECT_REGISTRY.md', 'project/audit/AUDIT-phase-1.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",3
,/docs/MODULES,"['project/PROJECT_REGISTRY.md', 'project/audit/AUDIT-phase-1.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",3
,/docs/PHASES,"['project/PROJECT_REGISTRY.md', 'project/audit/AUDIT-phase-1.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",3
,/docs/PHASE_2_SECURE_CALLBACK,"['project/PROJECT_REGISTRY.md', 'snitch/README.md']",2
,/docs/PHASE_2_ZERO_TRUST_DESIGN,"['project/LOW_LEVEL_DESIGN.md', 'project/PROJECT_REGISTRY.md', 'project/TRACEABILITY_MATRIX.md']",3
,/docs/PROJECT_PLAN,"['project/PROJECT_REGISTRY.md', 'project/audit/AUDIT-phase-1.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",3
,/docs/ROADMAP,"['project/audit/AUDIT-phase-1.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",2
,/docs/STATUS,"['project/PROJECT_REGISTRY.md', 'project/audit/AUDIT-phase-1.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",3
,/docs/TASKS,"['project/audit/AUDIT-phase-1.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",2
,/docs/TEST_RUNBOOK,"['project/PROJECT_REGISTRY.md', 'project/audit/AUDIT-phase-1.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",3
,/docs/USER_MANUAL,"['gonk-testUI/README.md', 'project/ACTIVITY.md', 'project/PROJECT_REGISTRY.md']",3
,/docs/developer_guide,"['project/PROJECT_REGISTRY.md', 'project/audit/AUDIT-phase-1.md', 'project/audit/FIRST_AUDIT.md', 'project/reports/20250809-phase5-final-cleanup-report.md', 'project/reports/20250809-phase5-playlist-implementation-report.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",6
,/docs/manuals/DEVELOPER_GUIDE,"['project/LESSONS-LEARNT.md', 'project/PROJECT_REGISTRY.md']",2
,/docs/manuals/ERROR_HANDLING_GUIDE,"['project/ACTIVITY.md', 'project/BACKLOG.md', 'project/PROJECT_REGISTRY.md']",3
,/docs/manuals/LOGGING_GUIDE,"['project/ACTIVITY.md', 'project/BACKLOG.md']",2
,/docs/manuals/OPERATOR_MANUAL,['project/PROJECT_REGISTRY.md'],1
,/docs/manuals/USER_MANUAL,['project/PROJECT_REGISTRY.md'],1
,/docs/oauth2-redirect,['project/ENDPOINTS.md'],1
,/docs/operator_guide,"['project/PROJECT_REGISTRY.md', 'project/audit/AUDIT-phase-1.md', 'project/reports/20250809-phase5-final-cleanup-report.md', 'project/reports/20250809-phase5-playlist-implementation-report.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",5
,/docs/phase5-ipc,"['project/ACTIVITY.md', 'project/PROJECT_REGISTRY.md']",2
,/docs/projectplan,['project/audit/AUDIT-phase-1.md'],1
,/docs/projectplan/HLD_Zotify_API,"['project/PROJECT_REGISTRY.md', 'project/audit/AUDIT-phase-1.md', 'project/audit/FIRST_AUDIT.md', 'project/reports/20250809-phase5-final-cleanup-report.md', 'project/reports/20250809-phase5-playlist-implementation-report.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",6
,/docs/projectplan/LLD_18step_plan_Zotify_API,"['project/PROJECT_REGISTRY.md', 'project/audit/AUDIT-phase-1.md', 'project/audit/FIRST_AUDIT.md', 'project/reports/20250809-phase5-final-cleanup-report.md', 'project/reports/20250809-phase5-playlist-implementation-report.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",6
,/docs/projectplan/admin_api_key_mitigation,"['project/PROJECT_REGISTRY.md', 'project/audit/AUDIT-phase-1.md', 'project/reports/20250809-phase5-final-cleanup-report.md', 'project/reports/20250809-phase5-playlist-implementation-report.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",5
,/docs/projectplan/admin_api_key_security_risk,"['project/PROJECT_REGISTRY.md', 'project/audit/AUDIT-phase-1.md', 'project/reports/20250809-phase5-final-cleanup-report.md', 'project/reports/20250809-phase5-playlist-implementation-report.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",5
,/docs/projectplan/audit,['project/audit/AUDIT-phase-1.md'],1
,/docs/projectplan/audit/AUDIT-phase-1,['project/audit/AUDIT-phase-1.md'],1
,/docs/projectplan/audit/README,['project/audit/AUDIT-phase-1.md'],1
,/docs/projectplan/completions,['project/ROADMAP.md'],1
,/docs/projectplan/doc_maintenance,"['project/PROJECT_REGISTRY.md', 'project/audit/AUDIT-phase-1.md', 'project/reports/20250809-phase5-final-cleanup-report.md', 'project/reports/20250809-phase5-playlist-implementation-report.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",5
,/docs/projectplan/next_steps_and_phases,"['project/audit/AUDIT-phase-1.md', 'project/audit/FIRST_AUDIT.md', 'project/reports/20250809-phase5-final-cleanup-report.md', 'project/reports/20250809-phase5-playlist-implementation-report.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",5
,/docs/projectplan/privacy_compliance,"['project/PROJECT_REGISTRY.md', 'project/audit/AUDIT-phase-1.md', 'project/audit/FIRST_AUDIT.md', 'project/reports/20250809-phase5-final-cleanup-report.md', 'project/reports/20250809-phase5-playlist-implementation-report.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",6
,/docs/projectplan/reports,['project/audit/AUDIT-phase-1.md'],1
,/docs/projectplan/reports/20250807-doc-clarification-completion-report,['project/audit/AUDIT-phase-1.md'],1
,/docs/projectplan/reports/20250807-spotify-blueprint-completion-report,['project/audit/AUDIT-phase-1.md'],1
,/docs/projectplan/reports/20250808-comprehensive-auth-and-docs-update-report,['project/audit/AUDIT-phase-1.md'],1
,/docs/projectplan/reports/20250808-oauth-unification-completion-report,['project/audit/AUDIT-phase-1.md'],1
,/docs/projectplan/reports/20250809-api-endpoints-completion-report,['project/audit/AUDIT-phase-1.md'],1
,/docs/projectplan/reports/20250809-phase5-endpoint-refactor-report,['project/audit/AUDIT-phase-1.md'],1
,/docs/projectplan/reports/20250809-phase5-final-cleanup-report,['project/audit/AUDIT-phase-1.md'],1
,/docs/projectplan/reports/20250809-phase5-playlist-implementation-report,['project/audit/AUDIT-phase-1.md'],1
,/docs/projectplan/reports/20250809-phase5-search-cleanup-report,['project/audit/AUDIT-phase-1.md'],1
,/docs/projectplan/reports/FIRST_AUDIT,['project/audit/AUDIT-phase-1.md'],1
,/docs/projectplan/reports/README,['project/audit/AUDIT-phase-1.md'],1
,/docs/projectplan/roadmap,"['project/audit/AUDIT-phase-1.md', 'project/reports/20250809-phase5-final-cleanup-report.md', 'project/reports/20250809-phase5-playlist-implementation-report.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",4
,/docs/projectplan/security,"['project/PROJECT_REGISTRY.md', 'project/SECURITY.md', 'project/audit/AUDIT-phase-1.md', 'project/reports/20250809-phase5-final-cleanup-report.md', 'project/reports/20250809-phase5-playlist-implementation-report.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",6
,/docs/projectplan/spotify_capability_audit,"['project/PROJECT_REGISTRY.md', 'project/audit/AUDIT-phase-1.md', 'project/reports/20250809-phase5-final-cleanup-report.md', 'project/reports/20250809-phase5-playlist-implementation-report.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",5
,/docs/projectplan/spotify_fullstack_capability_blueprint,"['project/PROJECT_REGISTRY.md', 'project/audit/AUDIT-phase-1.md', 'project/audit/FIRST_AUDIT.md', 'project/reports/20250809-phase5-final-cleanup-report.md', 'project/reports/20250809-phase5-playlist-implementation-report.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",6
,/docs/projectplan/spotify_gap_alignment_report,"['project/PROJECT_REGISTRY.md', 'project/audit/AUDIT-phase-1.md', 'project/audit/FIRST_AUDIT.md', 'project/reports/20250809-phase5-final-cleanup-report.md', 'project/reports/20250809-phase5-playlist-implementation-report.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",6
,/docs/projectplan/task_checklist,"['project/audit/AUDIT-phase-1.md', 'project/audit/FIRST_AUDIT.md', 'project/reports/20250809-phase5-final-cleanup-report.md', 'project/reports/20250809-phase5-playlist-implementation-report.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",5
,/docs/providers/spotify,"['project/ACTIVITY.md', 'project/PROJECT_REGISTRY.md']",2
,/docs/reference,['project/ACTIVITY.md'],1
,/docs/reference/FEATURE_SPECS,"['project/PID.md', 'project/PID_previous.md', 'project/PROJECT_REGISTRY.md']",3
,/docs/reference/features/authentication,['project/PROJECT_REGISTRY.md'],1
,/docs/reference/features/provider_agnostic_extensions,['project/PROJECT_REGISTRY.md'],1
,/docs/reference/full_api_reference,"['project/ACTIVITY.md', 'project/PROJECT_REGISTRY.md']",2
,/docs/roadmap,"['project/PROJECT_REGISTRY.md', 'project/audit/AUDIT-phase-1.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",3
,/docs/snitch,"['project/audit/AUDIT-phase-1.md', 'project/reports/20250809-phase5-final-cleanup-report.md']",2
,/docs/snitch/PHASE_2_SECURE_CALLBACK,"['project/audit/AUDIT-phase-1.md', 'project/reports/20250809-phase5-playlist-implementation-report.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",3
,/docs/snitch/TEST_RUNBOOK,"['project/audit/AUDIT-phase-1.md', 'project/reports/20250809-phase5-playlist-implementation-report.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",3
,/docs/snitch/phase5-ipc,"['project/audit/AUDIT-phase-1.md', 'project/reports/20250809-phase5-playlist-implementation-report.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",3
,/docs/system,['project/ACTIVITY.md'],1
,/docs/system/ERROR_HANDLING_DESIGN,"['project/ACTIVITY.md', 'project/PROJECT_REGISTRY.md']",2
,/docs/system/INSTALLATION,"['project/ACTIVITY.md', 'project/BACKLOG.md', 'project/PROJECT_REGISTRY.md']",3
,/docs/system/PRIVACY_COMPLIANCE,"['project/ACTIVITY.md', 'project/PROJECT_REGISTRY.md']",2
,/docs/system/REQUIREMENTS,['project/PROJECT_REGISTRY.md'],1
,/docs/zotify-api-manual,"['project/PROJECT_REGISTRY.md', 'project/audit/AUDIT-phase-1.md', 'project/reports/20250809-phase5-final-cleanup-report.md', 'project/reports/20250809-phase5-playlist-implementation-report.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",5
,/docs/zotify-openapi-external-v1,['project/audit/FIRST_AUDIT.md'],1
,/openapi,"['gonk-testUI/docs/ARCHITECTURE.md', 'gonk-testUI/static/app.js', 'project/ENDPOINTS.md', 'project/audit/AUDIT-phase-1.md', 'project/audit/FIRST_AUDIT.md']",5
,/redoc,['project/ENDPOINTS.md'],1
GET,/api/auth/refresh,['project/reports/20250809-api-endpoints-completion-report.md'],1
GET,/api/auth/status,['project/reports/20250809-api-endpoints-completion-report.md'],1
GET,/api/download/status,"['api/docs/manuals/USER_MANUAL.md', 'project/audit/AUDIT-phase-1.md', 'project/audit/FIRST_AUDIT.md']",3
GET,/api/schema,['project/reports/20250809-api-endpoints-completion-report.md'],1
GET,/api/search,['project/reports/20250809-phase5-search-cleanup-report.md'],1
GET,/api/spotify/devices,['project/reports/20250809-api-endpoints-completion-report.md'],1
GET,/api/spotify/login,['api/docs/reference/full_api_reference.md'],1
GET,/api/spotify/me,"['project/reports/20250809-api-endpoints-completion-report.md', 'project/reports/20250809-phase5-endpoint-refactor-report.md']",2
GET,/api/spotify/metadata/{track_id},['project/reports/20250809-phase5-search-cleanup-report.md'],1
GET,/api/system/env,['project/reports/20250809-api-endpoints-completion-report.md'],1
GET,/api/system/uptime,['project/reports/20250809-api-endpoints-completion-report.md'],1
POST,/api/auth/logout,['project/reports/20250809-api-endpoints-completion-report.md'],1
POST,/api/download,['api/docs/manuals/USER_MANUAL.md'],1
POST,/api/download/process,"['project/audit/AUDIT-PHASE-3.md', 'project/reports/20250811-AUDIT-PHASE2-FINALIZATION-REPORT.md', 'project/reports/20250811-CONSOLIDATED-COMPLETION-REPORT.md']",3
POST,/api/spotify/sync_playlists,['project/reports/20250809-phase5-final-cleanup-report.md'],1
POST,/api/tracks/metadata,"['project/reports/20250809-api-endpoints-completion-report.md', 'project/reports/20250809-phase5-endpoint-refactor-report.md', 'project/reports/20250809-phase5-search-cleanup-report.md']",3
